a,b,c,d,e,key
-0.026688982,0.304924853,0.37539029,-0.377253347,-0.311955937,J
-0.229999585,0.217518338,-0.029523476,0.458217202,0.184771079,K
0.078370406,-0.255043936,-0.408521545,-0.419469955,0.436683307,X
-0.471702973,-0.235068157,-0.105290019,-0.072968054,-0.205073588,V
0.406291219,-0.042118489,-0.264446609,0.02154689,-0.122430414,K
0.485605334,0.076636127,0.380585998,0.454973556,-0.185927576,X
0.069223161,0.37239934,0.188118651,0.418881084,-0.118458524,O
0.063976627,-0.447061059,0.316711636,-0.01890912,-0.325673071,D
0.220288545,0.071232606,-0.23147704,0.017621928,0.411030464,O
0.181816528,0.039044307,0.032679498,0.228113284,-0.355678427,D
-0.352818111,0.033754262,0.314394821,-0.484929092,-0.498532258,T
0.267571232,-0.103679716,-0.418262898,-0.418849992,-0.091124045,T
-0.425356046,0.081929467,-0.20209568,-0.315734667,-0.201699651,B
-0.212617941,0.133226199,-0.173283941,-0.216078435,-0.296817907,Q
-0.225274254,-0.044448914,0.274169788,0.001974889,0.151043277,F
-0.038138828,-0.245202082,0.473469444,0.155830288,0.303322642,N
0.197444827,0.320562648,-0.133087724,-0.040522786,0.107797007,S
0.083518035,0.354410203,-0.116637625,0.377341836,-0.399741653,O
-0.257423253,0.48581714,-0.276357239,0.42197649,0.150777958,D
-0.080538668,-0.196838783,-0.145616049,-0.309650367,0.457197985,A
-0.12123511,0.200634923,-0.494808358,0.251438934,0.424309119,L
-0.19480404,0.439907283,0.449273402,0.052134303,0.295930917,J
0.270992351,0.311998103,-0.378672107,0.353539249,-0.387983562,U
0.312432964,-0.399505193,0.27173453,-0.288591845,0.396381809,T
-0.131685288,0.370914397,-0.359595292,-0.112164301,-0.257282301,U
0.407917733,-0.387224548,0.249713387,0.327009797,-0.00529441,K
-0.222373851,-0.181556848,0.282149111,0.394359119,-0.486063919,O
0.029750516,-0.064936757,0.417904025,0.061319486,0.4969045,K
0.248991153,-0.471886126,0.328225352,-0.275212488,-0.179617468,J
0.143085239,0.336797458,-0.471973254,0.372207348,0.185310149,S
-0.420085547,0.0370073,-0.019350719,-0.013785982,0.280487186,H
0.442206535,0.101371892,0.467660792,-0.381633969,0.449325071,Q
-0.336743184,-0.403774116,0.39281368,-0.338192229,-0.033177323,M
-0.035278686,0.079178581,0.241844959,-0.112709598,0.393065706,Y
-0.319896168,-0.484330297,0.101931091,-0.080830035,0.358634945,V
0.340458156,-0.097702151,-0.006209467,-0.294024471,0.036423868,Q
-0.331187953,0.016994209,-0.203435935,0.027127547,0.001858469,W
-0.281907074,0.398359049,0.281758747,0.480493086,0.06855799,K
-0.370363811,-0.160002097,0.062246859,-0.428464881,-0.419686509,Y
-0.020130455,-0.075582871,0.437586317,-0.212227599,-0.161528588,V
0.300049763,-0.030029229,-0.250975132,-0.047265647,0.452615308,O
-0.05831666,0.181090124,-0.492856384,-0.437786359,0.136544137,I
0.298073608,-0.240725993,-0.477173468,0.198384418,0.195686952,B
-0.28618721,0.139031466,0.126365615,0.076287039,0.085632287,I
-0.36391265,0.005655845,0.243843123,0.400803671,-0.204758286,P
-0.188131984,-0.017763981,-0.244059376,0.309216127,-0.176309801,C
0.272141316,-0.333633984,0.260335431,0.032067766,-0.498173551,S
0.093887939,0.159188353,0.247882857,-0.446142709,-0.430707794,U
0.39736868,0.047714613,0.375942781,0.372041733,-0.174392744,G
0.284058608,0.21851636,-0.164677526,-0.075069739,-0.151972621,U
-0.160630947,-0.433973048,0.300843748,-0.32677995,-0.163834968,O
-0.144008036,-0.354305571,0.306560941,-0.169328588,-0.325761124,Z
-0.030117222,-0.087762934,0.408286013,0.028265253,-0.488245606,R
-0.324375931,-0.465624418,-0.426637252,0.026643457,0.247646552,Y
-0.450153922,0.279764173,-0.443227925,0.336418035,-0.469026423,E
0.052487915,0.170697073,0.333816846,0.166923023,-0.461439468,Z
0.239692267,0.185278661,-0.368546493,0.103909802,0.211286452,V
0.072560093,0.096032886,0.114641516,-0.162745059,-0.423658372,R
-0.497311032,-0.177883023,0.276498375,-0.224313887,0.166283274,M
-0.056016589,-0.298950772,-0.188726496,-0.139179962,-0.283260307,U
0.17806398,-0.423235905,-0.205177937,0.085729036,-0.323585217,L
0.017086401,-0.194711823,-0.2983888,-0.231333254,-0.26309269,Z
0.351623716,-0.455784849,-0.415909207,0.32650188,0.255861069,J
-0.329097227,-0.380899203,0.48592862,-0.124151516,-0.325370587,J
-0.003530822,0.341339211,-0.384551239,0.060211819,0.32867304,G
0.320822651,-0.425514057,0.308228352,0.238964024,0.113553926,L
-0.063387466,-0.123148363,0.451781854,-0.212696928,-0.420532264,O
0.439802522,0.082469113,-0.307378064,-0.24263418,0.424368769,K
-0.233954589,0.071103452,0.015699216,0.498939059,-0.054302005,Y
-0.01648275,0.197696366,-0.196590209,-0.194918681,0.364667291,E
-0.159390484,-0.341672056,0.060646543,-0.338390311,0.313125373,J
-0.007556563,0.473347025,-0.347046854,-0.207836046,-0.105858855,B
-0.318675754,-0.242006731,0.415610338,0.17535061,-0.035574623,Q
0.002351091,-0.464139643,-0.022807776,0.179547609,0.418538292,P
0.420272505,-0.00534754,-0.094178434,0.390536587,0.054115385,V
-0.37650169,0.344528478,0.4779383,-0.309378438,0.116591693,Y
0.424906385,-0.013703764,0.247425185,-0.308039335,-0.055249686,O
-0.339932165,0.001274883,-0.312524309,0.174566326,-0.095506103,D
-0.13972156,0.221365728,-0.050909013,-0.492130225,-0.351341163,B
0.251707909,-0.251520756,-0.009777845,-0.147331167,-0.253841139,N
-0.36653008,0.496667296,0.060499858,0.175334803,0.331038405,H
0.020785177,-0.089623677,-0.336483466,0.291182317,0.224368422,I
0.147682157,-0.017458513,-0.314874297,-0.457993866,-0.282048144,M
-0.236983578,-0.102456425,-0.020299144,0.132278934,-0.234760563,B
-0.270487511,-0.278061163,-0.442843508,0.108065045,0.319885328,Z
0.428564326,0.143821423,0.449758803,0.258997763,-0.199301357,M
0.167423082,-0.336369327,0.072530501,0.273086392,0.14484434,Y
0.491218843,0.232826773,-0.140415514,0.251067277,0.215226097,G
0.203107297,0.442202675,0.298095908,-0.172521079,0.12496576,S
-0.208848732,-0.060694912,0.299347732,0.349407716,-0.374126396,I
0.135781392,-0.257078462,-0.030530699,0.117143432,-0.37418658,Q
-0.426710594,0.156127254,0.257272252,0.323305351,0.366551073,S
-0.292942913,-0.101355303,-0.436366644,-0.055490398,0.246909914,N
-0.410980118,0.4107641,0.296416171,0.30839405,0.132773854,G
-0.049392332,-0.271068476,0.481668598,0.161564241,0.396635731,Q
-0.29095893,0.364893441,0.222557587,0.001234433,0.014349178,W
-0.198346573,-0.341616654,-0.028897334,-0.450679011,-0.143339765,C
0.086198705,0.104586223,-0.35026524,-0.155823727,0.293140281,P
0.240312599,-0.282177477,-0.126512773,0.049506797,0.236792464,Q
0.056271352,0.464466117,0.230231961,-0.434568202,-0.419664848,X
0.467443378,-0.235958393,-0.172408732,0.070717143,-0.328484993,I
-0.247287034,0.417544423,-0.353975919,0.353244688,-0.481545362,K
-0.141581327,0.058075287,-0.231131451,-0.113924827,-0.107574028,T
0.118627024,0.182845907,0.111848894,-0.064141228,-0.462149953,X
-0.199303413,-0.320475741,-0.487047246,0.205228231,0.026636278,E
-0.187927563,-0.389672372,-0.056066757,0.076191346,-0.328934613,L
0.080754618,0.075051794,-0.093491926,-0.305270059,0.033114617,X
-0.050919091,0.241650071,-0.262430891,-0.235272874,0.083943624,V
-0.340854302,0.165415558,-0.090058588,0.058533444,0.213355291,K
0.083312953,-0.198942176,-0.107636998,-0.344925284,0.188949447,J
0.492920333,0.005585235,-0.439414849,0.365641473,0.058876885,K
-0.289451112,-0.204397279,0.413769558,-0.154829063,-0.436767162,R
-0.458058301,0.476564314,-0.142813676,0.031634286,-0.47760402,P
-0.383651055,-0.453192298,-0.275306184,0.293862223,-0.156354816,D
0.360500446,-0.28901212,-0.042896664,-0.27021788,-0.307154828,N
-0.191151543,-0.089160028,0.169767179,-0.226153449,0.453168609,E
0.0235089,-0.433866903,0.344134657,-0.286917954,-0.401884807,R
0.298706132,0.297083087,0.042666024,-0.182439007,0.361199215,N
0.299750755,-0.080521116,-0.157036763,-0.000283426,0.136690946,X
0.050530406,0.414960006,0.003102319,0.335795323,-0.291249754,R
0.212365955,-0.366874791,-0.094546456,-0.49066574,-0.35759327,C
0.269994055,-0.293735131,0.193979334,-0.448199048,-0.139646238,M
0.34758372,0.240228898,0.226128409,0.048318989,0.352579104,Q
0.407370535,0.426274986,-0.209806649,-0.00772136,-0.441738133,T
-0.377270808,0.176707053,0.084691933,-0.399594253,0.199860184,K
0.384810569,-0.10824295,-0.380157041,-0.14263013,0.096110931,J
0.236038999,-0.114436971,-0.061762764,0.019039943,0.323871346,Y
-0.255051753,0.37830922,0.26108651,0.217128687,0.430371695,T
0.143335664,0.105098496,-0.068424743,0.429492131,0.161246141,I
0.103470891,-0.02993684,-0.006749553,-0.269457436,-0.173335994,B
0.287282222,0.249467558,-0.364981177,0.015148981,0.283620251,L
0.29483781,-0.275516331,0.204848667,-0.195434163,-0.368655018,F
-0.359139699,0.129672166,0.138564747,0.147128925,0.35762359,N
0.499180735,-0.329160963,-0.169062415,0.228064541,-0.149817549,U
-0.28068798,-0.496105331,0.497743591,-0.007565483,-0.24953737,F
-0.218978461,-0.467891969,-0.351117618,0.116044989,0.278422264,P
-0.10396032,-0.111900727,0.126915908,-0.055270653,-0.219963683,P
0.296064058,-0.015666108,-0.105415603,-0.19920366,-0.140887435,Q
-0.175586137,0.353620663,-0.191337564,-0.177247124,-0.289608818,A
0.352850453,0.039793354,-0.29870412,0.384368105,0.428479874,V
0.274323768,0.045678972,-0.347222289,0.474043928,0.072054382,G
-0.486175236,-0.478819714,-0.209694733,0.110149644,0.112000912,U
0.141994952,0.258403887,0.102385898,0.469642037,0.236920177,U
0.181718027,0.477168808,0.175288397,0.115623576,-0.426699812,K
-0.415979429,0.06530959,-0.012890138,-0.198284077,0.16590306,A
-0.305291337,-0.465887092,0.476207853,0.359379186,0.494217633,A
0.418679199,-0.042922709,0.144261983,-0.041598631,0.29696328,A
0.285145144,-0.380699069,-0.44320383,0.178581941,-0.226358736,U
-0.102214203,-0.155070616,0.230011142,0.292210664,-0.032978067,X
-0.028372982,-0.015411576,-0.344792134,0.122572705,-0.141930943,E
-0.123007479,-0.390433054,0.275737458,0.499014726,0.413228016,D
-0.135791744,-0.481283261,-0.317350293,-0.306036926,0.058763473,Q
0.083340768,-0.499253495,-0.454398196,0.430562582,-0.346642363,B
0.162706724,-0.451395683,-0.473635405,0.267244722,-0.344163234,O
-0.056727741,0.436920924,-0.171841554,0.294148448,-0.236796427,Q
-0.379692837,-0.465858721,-0.043504192,0.018738078,0.069963338,K
0.25582431,-0.093983858,0.482116842,0.446876601,-0.01566293,K
0.474486693,0.48993021,-0.258039156,0.404248355,-0.123140358,C
0.302342769,-0.043797463,0.323919496,-0.180422904,-0.466463466,E
